id_player,name,sex,country,birth_year
205138,Anna Powaska,F,POL,1987
222163,Aleksandra Julia Jelen,F,POL,1997
222703,Ioana Zvonaru,F,ROU,2003
221714,Stefana Lazar,F,ROU,2002
222707,Nikol Ruseva,F,BUL,1997
222603,Alexandra Raluca Botin,F,ROU,1997
222041,Maja Radenkovic,F,SWE,1997
222704,Mirela Shkumbova,F,BUL,1997
222745,Silvia Maria Costache,F,ROU,1997
222705,Michaela Kadleckova,F,SVK,2001
222706,Beloslava Veleva,F,BUL,1997
222289,Sarah Maude Fortin,F,CAN,2003
222306,Anya Chavez,F,CAN,1997
222883,Elle Goranskaya,F,CAN,1997
222233,Marina Stakusic,F,CAN,1997
219924,Milana Drca,F,CAN,1998
222884,Susanna Pshevorskiy,F,CAN,1997
222376,Annabelle Xu,F,CAN,1997
222096,Isabelle Kouzmanov,F,USA,1997
221510,Savanna Ly Nguyen,F,CAN,2002
222143,Kriti Williams,F,USA,1997
213562,Ty Ana Williams,F,USA,1998
222846,Matea Roki,F,CAN,1997
220017,Tereza Susen,F,CAN,1996
220982,Francisca Araneda Orellana,F,CHI,2002
222727,Florencia Araya,F,CHI,1997
220983,Constanza Millas,F,CHI,2003
222772,Sara Mannschott,F,GER,1997
222774,Constanza Arancibia,F,CHI,1997
222773,Macarena Cannoni Miranda,F,CHI,1997
210365,Tatiana Carpio,F,ARG,1992
215739,Sanja Fabijancic,F,CHI,2001
222775,Alessandra Caceres,F,CHI,1997
222776,Paloma Goldsmith Weinreich,F,CHI,1997
210994,Magdalena Cordero,F,CHI,1995
222726,Josefa Rosario Fernandez,F,CHI,1997
222777,Martina Alcaino Vergara,F,CHI,1997
221899,Yueliang Cao,F,CHN,2002
221885,Fangran Tian,F,CHN,2005
221698,Qian Yang,F,UNK,2002
221930,Yilin Zheng,F,CHN,2003
222103,Zi Xin Xu,F,CHN,1997
222104,Teng Fei,F,CHN,1997
222082,Jin Zhang,F,CHN,1997
222105,Yile Cheng,F,CHN,1997
222106,Xinyi Chen,F,CHN,1997
222107,Xin Yi,F,CHN,1997
222108,Rouli Ye,F,CHN,1997
222121,Ho Ka Henrietta Wong,F,HKG,1997
221678,Le Yi Liu,F,UNK,2005
222181,Xiaochuan Nie,F,CHN,1997
222193,Zixuan Zeng,F,CHN,1997
219869,Xue Cao,F,CHN,2003
222329,Mengtong Zhao,F,CHN,1997
222330,Yiming Dang,F,CHN,1997
222370,Xinyi Nong,F,CHN,1997
222348,Yehua Zhou,F,CHN,1997
222371,Yang Qu,F,CHN,1997
222372,Min Zhang,F,CHN,1997
222373,Yifei He,F,CHN,1997
222374,Xiaotong Zhao,F,CHN,1997
222375,Yuxuan Li,F,CHN,1997
222349,Cong Ying Zhao,F,CHN,1997
221796,Xingchen Liu,F,CHN,2002
222559,Han Shi,F,CHN,1997
222628,Jia Yi Dong,F,CHN,1997
222627,Mengxin Zhai,F,CHN,1997
222629,Ling Su,F,CHN,1997
222630,Shuoran Wang,F,CHN,1997
222605,Chu Ni Wang,F,CHN,1997
222631,Yitong Zhang,F,CHN,1997
222632,Ziyu Zhang,F,CHN,1997
222633,Yuxuan Luo,F,CHN,1997
222634,Mingfang Zhu,F,CHN,1997
222606,Jiayu Xu,F,CHN,1997
222101,Ai Yamaguchi,F,JPN,1997
221999,Garbiela Carvajal Melendez,F,COL,1997
222014,Manu Ramirez,F,COL,1997
222011,Valeria Ruiz Buitrago,F,COL,1997
221998,Shaloom Delgado Forero,F,COL,1997
222012,Jacqueline Alape Morales,F,COL,1997
221631,Ana Maria Gomez,F,COL,2004
222013,Isabella Herrera Pilonieta,F,COL,1997
222002,Sofia Cardenas Galvis,F,COL,1997
222001,Maria Fernanda Padilla Jaimes,F,COL,1997
222000,Maria Camila Torres Murcia,F,COL,2004
222867,Sofia Giraldo Jimenez,F,COL,1997
222868,Isabella Rivera Ortiz,F,COL,1997
222869,Ana Paula Cetina,F,COL,1997
222870,Andrea Ocampo,F,VEN,1997
222871,Daniela Zambrano,F,COL,1997
222872,Maria Paula Rodriguez Ovalle,F,COL,1997
222341,Aditi Sinha,F,USA,1997
222844,Valeria Carreno,F,COL,1997
222879,Kelly Loana Vargas Gonzalez,F,COL,1997
222898,Ivana Perez Luengas,F,COL,1997
222882,Laura Sofia Ruiz Ramirez,F,COL,1997
222899,Maria Paz Pineda Arias,F,COL,1997
222881,Sofia Franco Salcedo,F,COL,1997
222880,Carol Vanesa Mora Camacho,F,COL,1997
222900,Carolina Burgos,F,COL,1997
222901,Valeria Montano,F,COL,1997
222902,Marianna Murcia Barona,F,COL,1997
222047,Mariana Jimenez Bustillo,F,COL,1997
222903,Maraia Paula Manrique,F,COL,1997
222491,Iana Snezhkina,F,RUS,1997
222897,Danna Katalina Quintero Cubillos,F,COL,1997
222044,Victoria Borodulina,F,RUS,1997
222068,Leticia Heintz,F,CRO,1997
219723,Neli Sunjic,F,CRO,2002
222069,Anita Gavran,F,AUT,1997
222070,Maja Seravic,F,CRO,1997
222045,Antonia Ruzic,F,CRO,2002
222046,Greta Carbone,F,ITA,1997
220065,Ana Sirovina,F,CRO,1998
222528,Ana Mukic,F,CRO,1997
222529,Monika Dedaj,F,CRO,1997
222221,Sabina Brichackova,F,CZE,1997
222222,Sabina Richtrova,F,CZE,1997
222415,Zuzana Bohatova,F,CZE,1997
220912,Natasa Luzajic,F,SRB,1998
222474,Darina Precechtelova,F,CZE,1997
221557,Taisya Pachkaleva,F,RUS,2001
221795,Magdalena Hedrzak,F,POL,2001
222458,Pia Lovric,F,SLO,2002
222475,Lucie Ivanova,F,CZE,1997
222072,Kristyna Bedrnova,F,CZE,1997
222535,Anna Marie Kopecka,F,CZE,1997
220102,Valentina Cvackova,F,CZE,2002
203545,Monika Stanikova,F,SVK,1998
222536,Sylvie Kalouskova,F,CZE,1997
222567,Tereza Vajsejtlova,F,CZE,1997
222500,Andrea Nova,F,CZE,1997
222616,Nella Chiara Ondrouskova,F,CZE,1997
222617,Laura Kubacakova,F,CZE,1997
220526,Natalia Pietras,F,POL,2000
222618,Tereza Krenkova,F,CZE,1997
221856,Darya Lavrichenko,F,RUS,2003
222737,Vivien Charvatova,F,CZE,1997
222967,Kristyna Tomajkova,F,CZE,1997
222637,Anika Jaskova,F,SVK,1997
222982,Lenka Munzarova,F,CZE,1997
222991,Liliana Gajdosova,F,CZE,1997
222992,Petra Horakova,F,CZE,1997
222993,Terezie Pluharova,F,CZE,1997
221987,Ane Ibarra,F,VEN,1997
221988,Bianca Jolie Fernandez,F,CAN,2004
217993,Alicia Robinson,F,GBR,1995
221989,Valery Senka,F,CAN,1997
221990,Monica Andrade Solarte,F,ECU,1997
214369,Leslie Espinoza,F,PER,1997
208930,Tania Varela Alvarado,F,ECU,1989
222492,Arianna Castellanos Calderon,F,ECU,1997
221944,Jacqueline Payne,F,USA,1997
222493,Lizbeth Gencon Sucre,F,ECU,1997
212305,Joselyn Margarita Treyes Albarracan,F,ECU,1999
222591,Hanna Vasconez Teran,F,ECU,1997
221798,Ritage Faizy,F,EGY,2003
221777,Feryel Ben Hassen,F,TUN,2004
221864,Federica Sacco,F,ITA,2002
205783,Michelle De Groot,F,NED,1992
210158,Iveta Dapkute,F,LTU,1992
221901,Darya Shauha,F,BLR,2005
221992,Mariam Samy,F,EGY,1997
220612,Anna Khudoley,F,RUS,2002
221993,Caroline Fawzy,F,EGY,1997
221598,Norhan Hesham,F,EGY,2002
222009,Valentina Urelli Rinaldi,F,ITA,1997
220376,Therese Ekdahl,F,SWE,2002
221997,Rekha Boyalapalli,F,IND,1997
221629,Hla El Sakka,F,EGY,2003
221703,Maria Charl,F,EGY,2003
222028,Nada Fouad,F,EGY,1997
222027,Zeina Shaaban,F,EGY,1997
205907,Rana Sherif Ahmed,F,EGY,1996
222612,Martina Peretti,F,ITA,1997
222599,Angelika Shapovalova,F,RUS,1998
222613,Caterina Odorizzi,F,ITA,1997
222615,Sharannya Gaware,F,IND,1997
222614,Nathalie Mokhtar,F,EGY,1997
222600,Kenzy Ramy,F,EGY,1997
222316,Irina Shchetinina,F,RUS,1997
222672,Aalyka Ebrahim,F,IND,1997
222292,Jelena Kovac,F,SRB,1997
222673,Aaliya Ebrahim,F,IND,1997
222697,Dareen Elleithy,F,EGY,1997
222698,Farida Sabra,F,EGY,1997
222150,Anoushka Wooller,F,GBR,1997
222730,Hana Ayman Elsherif,F,EGY,1997
222699,Hana El Deeb,F,EGY,1997
222731,Hla Saber,F,EGY,1997
222994,Malvika Shukla,F,IND,1997
222983,Emma Belluomini,F,ITA,1997
222995,Andriana Simovic,F,SRB,1997
222972,Wiktoria Czerny,F,POL,1997
220322,Julia Keranovic,F,SWE,1998
223179,Marion Viertler,F,ITA,2002
222996,Roaa Elatrebi,F,EGY,1997
222997,Lana Kamel,F,EGY,1997
222998,Mariam Abd El Salam,F,EGY,1997
222999,Mariam Mahmoud,F,EGY,1997
222700,Sonia Cassani,F,ITA,1997
222511,Taylor Cataldi,F,USA,1997
222508,Urszula Nebelska,F,POL,1997
215000,Paige Cline,F,USA,1998
222395,Anita Bertoloni,F,ITA,1997
221994,Demi Tran,F,NED,2000
222847,Vanessa Ioana Georgiana Popa Teiusanu,F,ROU,1997
222885,Brigitte Manceau,F,FRA,1997
222886,Sabina Zeynalova,F,UKR,1997
222276,Jasmijn Gimbrere,F,NED,2001
222911,Katharina Rothacker,F,GER,1997
222829,Mayya Gorbunova,F,RUS,1997
222925,Viktoria Kurz,F,AUT,1997
222211,Lilly Dueffert,F,GER,1997
217988,Larisa Bekmetova,F,UZB,1986
222569,Andreea Scurtu,F,ROU,1997
221591,Dinara Alloyarova,F,RUS,2004
220294,Tara Gancev,F,SRB,2002
221784,Isabella Tabb Hartman,F,USA,2003
221785,Hikari Osaki,F,JPN,2004
221790,Violeta Martinez,F,USA,2004
221570,Freia Lawrence,F,GBR,2004
221797,Francina Puig Llompart,F,ESP,2005
221098,Alejandra Ferrer Rodriguez,F,ESP,2004
221711,Lea Aiche,F,SUI,2000
220108,Alicia Alegre,F,ESP,2002
222196,Lucia Santos Sanchez,F,ESP,1997
222062,Andrea Palazon,F,ESP,1997
222063,Ana Lardies Vilarrubi,F,ESP,1997
222064,Claudia Borbon Roca,F,ESP,1997
222168,Raquel Ducet Teixeira,F,ESP,1997
222169,Gemma Negre Sanchez,F,ESP,1997
222170,Laia Giralt,F,ESP,1997
222171,Nahia Berecoechea,F,FRA,2004
221749,Marta Buendia,F,ESP,2004
222237,Alexandra Dodashev Enbert,F,ESP,1997
222238,Alba Retortillo Soiras,F,ESP,1997
220107,Alexia Witthaus Vine,F,ESP,2003
222239,Carmen Gallardo Guevara,F,ESP,1997
219953,Yulia Almiron Solano,F,ESP,2001
219746,Sofia Blanco Andrade,F,ESP,2002
219858,Philippine Picard,F,FRA,2000
222312,Carolina Gomez,F,ESP,1997
222313,Irati Urbaneja Salazar,F,ESP,1997
222361,Maria Pena,F,ESP,1997
221675,Carolina Azadinho,F,POR,2003
221144,Andrea Redondo Gutierrez,F,ESP,2003
222344,Alexandra Silva,F,POR,1997
222362,Alba Guijo,F,ESP,1997
222364,Marta Calvo Larraz,F,ESP,1997
222363,Rachel Leighton,F,USA,1997
222365,Isabel Cabrerizo Martinez,F,ESP,1997
222366,Lidia Gomez Carrera,F,ESP,1997
222345,Blanca Cortijo Parreno,F,ESP,1997
222281,Amanda Montes Khaghani,F,ESP,1997
222282,Maria Picazo Martin,F,ESP,1997
222283,Ana Utrilla Benito,F,ESP,1997
221580,Marta Falceto Font,F,ESP,2003
221321,Karen Marthiens,F,FRA,2004
222428,Nadine Martinez,F,GBR,1997
222430,Laura Munoz Baroja Orallo,F,ESP,1997
222429,Ariadna Perez Lertxundi,F,ESP,1997
222431,Marta Garcia,F,ESP,1997
222398,Raquel Villan Pereira,F,ESP,1997
222434,Eva Arranz,F,ESP,1997
222476,Andrea Perez Bordon,F,ESP,1997
222477,Lola Estevez Varrenti,F,ESP,1997
222065,Sofiia Likhacheva,F,RUS,1997
221614,Emma Sanchez,F,ESP,2005
222560,Sara Yigin,F,GER,1997
221610,Ana Heredia,F,ESP,1999
222562,Tereza Zelinova,F,SVK,1997
222563,Anait Arutyunyan,F,RUS,1997
213705,Natividad Lopez Diaz,F,ESP,1998
222564,Ainhoa Meili Fernandez Del Moral Perier,F,ESP,1997
222565,Sara Rhallab,F,MAR,1997
213630,Valeria Koussenkova,F,ESP,1995
222566,Otilia Chamizo,F,SWE,1997
222561,Raja Szyszkowitz,F,GER,1997
222556,Aleksandra Evdokimova,F,RUS,1997
221583,Helena Sophie Engels,F,GER,2004
222662,Meritxell Boix Molla,F,ESP,1997
222663,Carmen Garcia Lavado,F,ESP,1997
222664,Laura Mulero Parraga,F,ESP,1997
222665,Judith Hernandez Miranda,F,ESP,1997
222824,Maria Dolores Lopez Martinez,F,ESP,1997
222796,Irene Artigas,F,ESP,1997
221721,Elizaveta Kuznetsova,F,RUS,2001
221578,Jekaterina Sagejeva,F,LAT,2004
221726,Dasha Borodatova,F,RUS,1993
222378,Viktoria Kleer Kliimand,F,EST,1997
222093,Eveliina Koivupuisto,F,FIN,1997
222350,Lissi Kubre,F,EST,1997
221985,Darja Semenistaja,F,LAT,2002
222379,Polina Ramenskaja,F,EST,1997
222380,Darta Dalecka,F,LAT,1997
222381,Anet Angelika Koskel,F,EST,1997
219640,Maria Mikhaylova,F,RUS,1999
222382,Aurelia Riga,F,EST,1997
214339,Arina Petrova,F,RUS,2000
222914,Liisa Varul,F,EST,1997
221729,Anna Borovinskaya,F,USA,2002
222916,Marija Semenistaja,F,LAT,1997
222917,Diandra Suitso,F,EST,1997
222857,Lauren Elisabeth Lind,F,EST,1997
222669,Patricija Spaka,F,LAT,2002
222918,Andrea Roots,F,EST,1997
222919,Julia Avdeeva,F,RUS,2002
220618,Lotta Heiskanen,F,FIN,2003
214169,Johanna Ranta Aho,F,FIN,1997
221757,Martina Minetti,F,FIN,2003
222426,Polina Bezklubnaia,F,RUS,1997
222427,Stella Remander,F,FIN,1997
222397,Laura Hietaranta,F,FIN,1997
221782,Justine Clouvel,F,FRA,2005
221765,Audrey Moutama,F,FRA,2005
221769,Ida Hasselbalch,F,DEN,2003
221766,Anais Rollin,F,UNK,2005
214347,Terri Fleming,F,USA,1998
221770,Mathilde Tranberg,F,DEN,2003
221908,Capucine Sanoner,F,FRA,2003
221916,Laura Marie,F,FRA,2003
221917,Helene Kereselidze,F,FRA,2003
221907,Zoe Billon,F,FRA,2002
220934,Juliette Mazzoni,F,FRA,2000
221581,Natea Bizet,F,FRA,2004
210249,Anna Kechko,F,RUS,1990
201431,Aravane Rezai,F,FRA,1989
215528,Anna Maria Jovanovic,F,FRA,2001
221552,Naia Mercadier,F,FRA,1998
222355,Rose Alix Vidal,F,FRA,1997
222356,Luna Lesage,F,FRA,1997
222343,Emma Renard,F,FRA,2004
222151,Angele Devaux,F,FRA,1997
221963,Alice Battesti,F,FRA,1997
221964,Lelia Castola,F,FRA,1997
222690,Lucy Furness,F,FRA,1997
222272,Alicia Martial,F,FRA,1997
221996,Isabella Kruger,F,RSA,2005
222224,Valentine Vigne,F,FRA,1994
219293,Dominique Ibarra Gomez,F,ESP,1999
222367,Angelica Blake,F,GBR,1997
222346,Laia Petretic,F,FRA,1997
222347,Marine Szostak,F,FRA,1997
222392,Lou Anne Guerbert,F,FRA,1997
221713,Tania Munteanu,F,ROU,2002
222417,Charlotte Mosbaek Ellegaard,F,DEN,1997
222393,Celia Belle Mohr,F,FRA,2002
222418,Tara Zoppas,F,FRA,1997
222602,Nina Radovanovic,F,FRA,2003
222623,Pia Praefke,F,GER,1997
220140,Ellie Tsimbilakis,F,GBR,2000
222624,Carla Galmiche,F,FRA,1997
222735,Justine Lespes,F,USA,1997
222736,Maria Michaela Fiacan,F,SUI,1997
221596,Emma Aucagne,F,FRA,2005
222757,Savine Erler,F,FRA,1997
222758,Emma Semenenko,F,FRA,1997
222759,Elisa Rigazio,F,FRA,1997
222674,Tamara Malazonia,F,GBR,1997
222661,Sonay Kartal,F,GBR,1997
202615,Natasha Fourouclas,F,RSA,1995
221960,Grace Piper,F,GBR,1997
221945,Amelia Rajecki,F,GBR,1997
222470,Amelia Bissett,F,GBR,1997
221691,Jizel Matos Sequeira Fernandes,F,GBR,2002
222676,Tiegan Aitken,F,GBR,1997
221959,Esther Adeshina,F,GBR,1997
221961,Katie Morton,F,GBR,1997
215430,Holly Hutchinson,F,GBR,1999
222203,Scarlett Hutchinson,F,GBR,1997
221716,Iman Garshong,F,GBR,2001
222419,Worthy Goldman,F,GBR,1997
219784,Camille Verden Anderson,F,GBR,2001
222420,Katie Morris,F,GBR,1997
222421,Indianna Spink,F,GBR,1997
221649,Elisa Van Meeteren,F,GBR,2003
220634,Martina Paladini Jennings,F,GBR,2002
222422,Aleksandra Topalovic,F,GBR,1997
222471,Veronika Hughes,F,GBR,1997
222472,Abigail Amos,F,GBR,1997
222473,Morgan Cross,F,GBR,1997
222018,Sofia Plotnikova,F,RUS,1997
222023,Eliya Cohen,F,ISR,1997
222024,Evelina Martirosyan,F,ARM,1997
206288,Tamari Chalaganidze,F,GEO,1997
220610,Adelina Doguzova,F,RUS,2003
222019,Nino Natsvlishvili,F,GEO,1997
222507,Tamari Gagoshidze,F,GEO,2003
222592,Inga Strelchuk,F,UKR,1997
221553,Iulia Maria Farcas,F,ROU,2001
222778,Olga Lesnikova,F,RUS,1997
222779,Elizaveta Shebekina,F,RUS,1997
222424,Kyrin Pollock,F,USA,1997
222155,Ekaterina Nikiforova,F,RUS,2002
222795,Alina Lebedeva,F,RUS,1997
222794,Anamaria Kurtsikashvili,F,GEO,1997
222827,Alina Gavrish,F,USA,1997
215546,Arevik Tumanyan,F,ARM,1999
222828,Alina Kozaeva,F,RUS,1997
221897,Erika Reinhardt,F,GER,2003
222020,Isabel Neumer,F,GER,1997
222273,Gina Marie Dittmann,F,GER,1997
222466,Alessa Maier,F,GER,1997
222416,Mia Mack,F,GER,1997
220479,Anna Schubries,F,GER,1995
222209,Anna Marie Weissheim,F,GER,1997
222210,Kim Juliane Auerswald,F,GER,1997
222212,Sibel Demirbaga,F,GER,1997
221561,Katharina Huhnholz,F,GER,2002
220402,Michelle Roth,F,GER,2000
222310,Vivien Carolin Kutacova,F,GER,1997
222311,Sophie Julie Zehender,F,GER,1997
222357,Tereza Polakova,F,CZE,1997
222358,Luisa Hrda,F,GER,1997
222359,Jana Vanik,F,GER,1997
222360,Laura Isabel Putz,F,GER,1997
222423,Pia Schwarz,F,GER,1997
220053,Luisa Meyer Auf Der Heide,F,GER,2002
221737,Kyriaki Mitsou,F,GRE,2001
222073,Dimitra Daliani,F,GRE,1997
222074,Maria Kontolaimaki,F,GRE,1997
221544,Jonna Schroeder,F,GER,2002
222123,Lucia Malinak,F,SVK,1997
220162,Marie Perla Biansumba,F,IRL,2001
222124,Vasiliki Kalogeropoulou,F,GRE,1991
222125,Karin Kratochvilova,F,SVK,1997
222126,Natalia Schwarcova,F,SVK,1997
222092,Radka Zelnickova,F,SVK,1997
210815,Adreanna Christopoulou,F,GRE,1995
222146,Lydia Vlachou,F,GRE,1997
219619,Evgenia Kokkinaki,F,GRE,2002
222165,Maria Vasileiadi,F,GRE,1997
222061,Benedetta Ortenzi,F,ITA,1997
222166,Angeliki Dermitzaki Lambropoulou,F,GRE,1997
222167,Rafailia Nikoletta Fulop,F,GRE,1997
220869,Isabela Ioana Dima,F,ROU,2003
222702,Anastasiya Skorupska,F,UKR,1997
210771,Olha Romanyshyn,F,UKR,1994
222208,Roni Lior,F,ISR,1997
222084,Aleksandra Zlatarova,F,BUL,1997
222922,Patricia Hlinkova,F,SVK,1997
222923,Katerina Zafiropoulou,F,GRE,1997
222942,Eleni Fasoula,F,GRE,1997
222946,Maria Kallistrou,F,GRE,1997
222574,Maria Alexandra Medeea Popescu,F,ROU,1997
222083,Syria La Cerra,F,ITA,1997
222959,Eleni Kostaki,F,GRE,1997
222960,Aspasia Katsouda Taka,F,GRE,1997
222961,Alina Mukhortova,F,RUS,1997
222581,Anna Laura Hinka,F,UKR,1997
221568,Madelief Hageman,F,NED,2002
219462,Mir Ambaye,F,FRA,2000
222978,Wanyi Zhang,F,CHN,1997
222979,Ella Leroy,F,USA,1997
222984,Chara Meidani,F,GRE,1997
223000,Maria Georgiadou,F,GRE,1997
222504,Daria Maria Munteanu,F,ROU,1997
221542,Simona Ogescu,F,ROU,2002
223001,Eleni Makride,F,CYP,1997
223002,Danai Pedaki,F,GRE,1997
217897,Anna Davydova,F,RUS,1997
222854,Kseniya Sundin,F,SWE,1997
223003,Lorenza Cuomo,F,ITA,1997
223004,Ifigeneia Kafka,F,GRE,1997
219597,Wing Kiu Jacqueline Lam,F,HKG,2001
221658,Alicia Yue,F,UNK,2002
219836,Avril Look,F,HKG,2002
220629,Wing Ka Lin,F,HKG,2003
221968,Chui Kei Leung,F,HKG,1997
221969,Hong Kiu Kwok,F,HKG,1997
222185,Kit Yi Kaye Au Yeung,F,HKG,1997
222186,Erica Kanna Hagi,F,HKG,1997
222285,Reka Kata Matko,F,HUN,1997
222286,Livia Lukacs,F,HUN,1997
222287,Reka Pecsi,F,HUN,1997
222288,Anna Kantor,F,HUN,1997
219936,Vivien Abraham,F,HUN,2001
221569,Lucija Faj,F,CRO,2001
222635,Laura Szabo,F,HUN,1997
222636,Aliz Stumpf,F,HUN,1997
222638,Lilla Plasek,F,HUN,1997
222293,Andjela Vidovic,F,SRB,1997
222245,Audy Phetricia,F,INA,1997
222246,Niken Ferlyana Kusumaningtyas,F,INA,1997
222247,Anggi Dwi Hidayati,F,INA,1997
215212,Oxi Gravitas Putri,F,INA,2002
222248,Cartika Wisesha Dewi Larasati,F,INA,1997
222249,Carrolina Martha Sanjaya,F,INA,1997
222250,Nur Rosida Mega Hadiati,F,INA,1997
221900,Mio Kozaki,F,JPN,2005
215581,Fadona Titalyana Kusumawati,F,INA,2002
219693,Putri Sanjungan Insani,F,INA,2001
222251,Bramila Shofia Nenden,F,INA,1997
222252,Jessica Christa Wirahadipoernomo,F,INA,1997
219800,Samantha Nanere,F,INA,2003
222278,Vibhasree Gowda,F,IND,1997
222257,Zeba Jamal,F,USA,1997
222280,Sara Jamal,F,USA,1997
222279,Angie Bong Jan Thong,F,INA,1997
222277,Muskan Sharma,F,AUS,1997
219666,Akanksha A Bhan,F,IND,2002
214496,Lee Barnard,F,RSA,2001
221791,Anoushka Sharma,F,IND,2006
221792,Vaidehi Narsinghani,F,IND,2005
221793,Aayushi Tanwar,F,IND,2000
221794,Farhat Aleen Qamar,F,IND,2003
222926,Lakshmi Sahithi Reddy Vutukuru,F,IND,1997
222927,Ananyaa Bhargava,F,IND,1997
222928,Vidhi Jani,F,IND,1997
222929,Leera Raju,F,IND,1997
222930,Rashi Malviya,F,IND,1997
222931,Kriti Tomar,F,IND,1997
222499,Shreya Tatavarthy,F,IND,1997
223006,Pooja Ingale,F,IND,1997
223007,Richa Dadasaheb Chougule,F,IND,1997
223008,Kiara Dsouza,F,IND,1997
223009,Aanisha Rahul Shewate Aanisha Rahul Shewate,F,IND,1997
223010,Harshita Bangera,F,IND,1997
222401,Lola Mireille Glantz,F,GER,1997
222435,Breda Brennan,F,IRL,1997
222436,Ciara O Toole,F,IRL,1997
222399,Alison Odea,F,IRL,1997
222437,Emily Odonovan,F,IRL,1997
222438,Emma Brennan,F,IRL,1997
222439,Lisa Ryan,F,IRL,1997
222400,Sarah Oconnor,F,IRL,1997
222440,Kate Gardiner,F,IRL,1997
222441,Ella Lynn Browne,F,IRL,1997
222442,Beatrice Laura Pirtac,F,IRL,1997
221599,Juliana Carton,F,IRL,2005
221928,Sabrina Kalandarov,F,ISR,2003
220254,Oluchukwu Jennifer Ibeto,F,ISR,1997
221763,Mathilde Robine,F,FRA,1998
221668,Lorin Tilipman,F,ISR,2003
222206,Diana Smelansky,F,ISR,1997
222207,Ofer Kivity,F,ISR,1997
221546,Neta Tamir,F,ISR,2003
222240,Bar Haham,F,ISR,1997
222241,Yael Knebel,F,ISR,1997
221708,Ofek Katz,F,ISR,2005
215646,Daria Rakitskaya,F,RUS,2003
222226,Stefani Sandoiu Shtein,F,ISR,1997
222242,May Baranes,F,ISR,1997
216322,Sivan Raizman,F,ISR,2003
222596,Maya Betzalel,F,ISR,1997
222597,Maya Keidar,F,ISR,1997
222512,Tali Malykhin,F,ISR,1997
221731,Tali Krasnopolski,F,ISR,2002
221962,Alessandra Pezzulla,F,ITA,1997
221936,Irene Garbo,F,ITA,2006
221935,Ludovica Mazzucchelli,F,ITA,2004
214596,Susanna Giovanardi,F,ITA,1999
222060,Federica Marchiani,F,ITA,1997
221514,Flaminia Scara,F,ITA,2000
222133,Giuseppina Miccio,F,ITA,1997
222134,Linda Salvi,F,ITA,1997
222147,Antonia Aragosa,F,ITA,1997
220055,Tasha Cacciato,F,ITA,1998
221548,Anna Peres,F,ITA,2001
218005,Federica Colmari,F,ITA,1994
221657,Camilla Zanolini,F,ITA,2004
222253,Martina Muzzolon,F,ITA,1997
222284,Gaia Di Paolo,F,ITA,2004
221572,Rubina Marta De Ponti,F,ITA,2003
222326,Tea Lukic,F,GER,1997
222327,Valentina Campagnolo,F,ITA,1997
222369,Arianna Zucchini,F,ITA,2003
215048,Bianca Vitale,F,ITA,2001
206221,Magalie Girard,F,FRA,1985
222534,Andreea Valentina Mondan,F,ROU,2000
205974,Susanna Ciccone,F,ITA,1997
222695,Alessia Tripaldelli,F,ITA,1997
215533,Greta Di Majo,F,ITA,1996
222714,Lili Minich,F,GER,1997
221528,Rachele Elisa Zingale,F,ITA,2002
220343,Matilde Mariani,F,ITA,2002
222668,Anja Wildgruber,F,GER,2002
222894,Alessia Piccoliori,F,ITA,1997
222895,Lara Pfeifer,F,ITA,1997
222920,Maria Nuova Covato,F,ITA,1997
222907,Fabrizia Cambria,F,ITA,1997
222921,Desideria Damico,F,ITA,1997
214603,Silvia Mattiolo,F,ITA,1999
222530,Tania Pereira,F,SUI,1997
222198,Emma Davis,F,USA,1997
221517,Chiara Gerbino,F,ITA,2003
222826,Nikol Mishieva,F,RUS,1997
222934,Marta Giglio,F,ITA,1997
222935,Noemi La Cagnina,F,ITA,1997
222793,Arina Atyushova,F,RUS,1997
222974,Giulia Martinelli,F,ITA,2005
222003,Mariia Kostiuk,F,UKR,1997
220328,Minori Yonehara,F,JPN,1997
221904,Kurumi Ueno,F,JPN,2002
221918,Minori Imada,F,JPN,2002
221919,Ayano Matsubara,F,JPN,2004
221920,Azusa Yasaki,F,JPN,2002
221921,Sumire Ri,F,JPN,2001
221736,Miyu Nakashima,F,JPN,2002
220359,Arisa Abe,F,JPN,2000
221937,Shiho Shibata,F,JPN,2001
221925,Sayaka Suzuki,F,JPN,2002
219885,Kiko Nishizato,F,JPN,1999
220477,Sae Haraguchi,F,JPN,1999
219887,Saki Imamura,F,JPN,2002
221938,Erika Matsuda,F,JPN,2005
221588,Momoko Nagato,F,JPN,2003
221584,Shiho Tsukuda,F,JPN,2003
221966,Kotoe Kamata,F,JPN,1997
222025,Ayano Toyoshi,F,JPN,1997
222058,Momo Saitou,F,JPN,1997
217643,Yuka Matsumoto,F,JPN,1985
222102,Meina Aratake,F,JPN,1997
222139,Chiharu Kobayashi,F,JPN,1997
222140,Mua Shigeta,F,JPN,1997
222141,Shiori Ito,F,JPN,1997
222142,Satona Yada,F,JPN,1997
222215,Jiho Shin,F,KOR,1997
222517,Mizuki Inose,F,JPN,1997
222518,Sena Takebe,F,JPN,1997
219899,Mako Ganaha,F,JPN,2001
222519,Mao Iseki,F,JPN,1997
222521,Nanami Saito,F,JPN,1997
222522,Kaho Hagiwara,F,JPN,1997
222524,Aoi Kanai,F,JPN,1997
