winner_id,PlayerWins,AverageWins,country
200067,72,28,SUI                                                                                                 
213525,157,28,SUI                                                                                                 
201490,63,28,SUI                                                                                                 
214930,47,28,SUI                                                                                                 
206419,105,28,SUI                                                                                                 
210108,29,28,SUI                                                                                                 
104527,106,28,SUI                                                                                                 
215111,66,28,SUI                                                                                                 
214119,97,28,SUI                                                                                                 
215138,71,28,SUI                                                                                                 
105967,183,28,SUI                                                                                                 
201527,116,28,SUI                                                                                                 
211557,94,28,SUI                                                                                                 
214826,120,28,SUI                                                                                                 
213837,149,28,SUI                                                                                                 
203326,104,28,SUI                                                                                                 
105928,34,28,SUI                                                                                                 
103819,146,28,SUI                                                                                                 
103843,50,28,SUI                                                                                                 
201670,53,28,SUI                                                                                                 
202631,36,28,SUI                                                                                                 
221386,32,28,SUI                                                                                                 
215472,44,28,SUI                                                                                                 
105161,40,28,SUI                                                                                                 
203530,151,28,SUI                                                                                                 
144817,72,28,SUI                                                                                                 
206175,118,28,SUI                                                                                                 
215259,123,28,SUI                                                                                                 
106310,45,28,SUI                                                                                                 
202424,181,28,SUI                                                                                                 
215899,99,28,SUI                                                                                                 
211821,54,28,SUI                                                                                                 
201517,73,21,SVK                                                                                                 
205875,127,21,SVK                                                                                                 
211323,26,21,SVK                                                                                                 
202450,110,21,SVK                                                                                                 
203533,121,21,SVK                                                                                                 
106075,176,21,SVK                                                                                                 
127760,57,21,SVK                                                                                                 
214295,118,21,SVK                                                                                                 
202636,89,21,SVK                                                                                                 
106110,126,21,SVK                                                                                                 
221150,23,21,SVK                                                                                                 
201568,108,21,SVK                                                                                                 
221382,22,21,SVK                                                                                                 
215077,69,21,SVK                                                                                                 
203428,69,21,SVK                                                                                                 
105613,159,21,SVK                                                                                                 
213879,32,21,SVK                                                                                                 
201649,60,21,SVK                                                                                                 
213594,28,21,SVK                                                                                                 
202922,79,21,SVK                                                                                                 
220160,28,21,SVK                                                                                                 
214750,40,21,SVK                                                                                                 
214149,186,21,SVK                                                                                                 
211685,132,21,SVK                                                                                                 
201290,28,21,SVK                                                                                                 
214716,32,21,SVK                                                                                                 
144684,89,21,SVK                                                                                                 
105041,133,21,SVK                                                                                                 
105373,125,21,SVK                                                                                                 
201495,89,21,SVK                                                                                                 
105413,171,21,SVK                                                                                                 
214123,45,21,SVK                                                                                                 
202490,122,12,SWE                                                                                                 
219984,13,12,SWE                                                                                                 
208939,69,12,SWE                                                                                                 
220762,17,12,SWE                                                                                                 
204379,41,12,SWE                                                                                                 
214438,36,12,SWE                                                                                                 
111200,170,12,SWE                                                                                                 
214973,74,12,SWE                                                                                                 
206228,29,12,SWE                                                                                                 
211541,132,12,SWE                                                                                                 
213714,126,12,SWE                                                                                                 
215926,28,12,SWE                                                                                                 
201596,86,12,SWE                                                                                                 
105872,33,12,SWE                                                                                                 
214324,20,12,SWE                                                                                                 
211643,44,12,SWE                                                                                                 
206178,65,12,SWE                                                                                                 
214405,104,12,SWE                                                                                                 
204381,25,12,SWE                                                                                                 
221357,20,12,SWE                                                                                                 
216385,40,12,SWE                                                                                                 
105436,49,12,SWE                                                                                                 
144707,156,12,SWE                                                                                                 
210957,47,12,SWE                                                                                                 
201679,38,9,THA                                                                                                 
213828,29,9,THA                                                                                                 
206154,22,9,THA                                                                                                 
201631,29,9,THA                                                                                                 
220598,18,9,THA                                                                                                 
202503,113,9,THA                                                                                                 
213841,30,9,THA                                                                                                 
214277,93,9,THA                                                                                                 
106397,33,9,THA                                                                                                 
206151,21,9,THA                                                                                                 
201598,29,9,THA                                                                                                 
204223,115,9,THA                                                                                                 
216566,23,9,THA                                                                                                 
211756,60,9,THA                                                                                                 
215186,25,9,THA                                                                                                 
201682,91,9,THA                                                                                                 
204355,10,9,THA                                                                                                 
221828,3,2,TJK                                                                                                 
105359,158,21,TPE                                                                                                 
202693,116,21,TPE                                                                                                 
126555,80,21,TPE                                                                                                 
202358,51,21,TPE                                                                                                 
220466,53,21,TPE                                                                                                 
210931,52,21,TPE                                                                                                 
210926,112,21,TPE                                                                                                 
104229,77,21,TPE                                                                                                 
206111,72,21,TPE                                                                                                 
104499,27,21,TPE                                                                                                 
215314,53,21,TPE                                                                                                 
201578,82,21,TPE                                                                                                 
105738,67,21,TPE                                                                                                 
104251,24,21,TPE                                                                                                 
201444,105,21,TPE                                                                                                 
212272,11,4,TRI                                                                                                 
206091,12,4,TRI                                                                                                 
202460,150,8,TUN                                                                                                 
104291,128,8,TUN                                                                                                 
144826,19,8,TUN                                                                                                 
109734,24,8,TUN                                                                                                 
214032,73,8,TUN                                                                                                 
117356,110,9,TUR                                                                                                 
144985,16,9,TUR                                                                                                 
201664,152,9,TUR                                                                                                 
215879,60,9,TUR                                                                                                 
201666,130,9,TUR                                                                                                 
214507,104,9,TUR                                                                                                 
220356,15,9,TUR                                                                                                 
222803,15,9,TUR                                                                                                 
220309,45,9,TUR                                                                                                 
104947,33,9,TUR                                                                                                 
203567,110,9,TUR                                                                                                 
206227,32,9,TUR                                                                                                 
201701,124,9,TUR                                                                                                 
123795,75,9,TUR                                                                                                 
203534,116,9,TUR                                                                                                 
213998,102,9,TUR                                                                                                 
205941,108,16,UKR                                                                                                 
215290,112,16,UKR                                                                                                 
201435,88,16,UKR                                                                                                 
211472,38,16,UKR                                                                                                 
206137,21,16,UKR                                                                                                 
201615,82,16,UKR                                                                                                 
202911,59,16,UKR                                                                                                 
106169,23,16,UKR                                                                                                 
203549,95,16,UKR                                                                                                 
216146,86,16,UKR                                                                                                 
202488,127,16,UKR                                                                                                 
105085,21,16,UKR                                                                                                 
221371,22,16,UKR                                                                                                 
211843,132,16,UKR                                                                                                 
211763,28,16,UKR                                                                                                 
206070,36,16,UKR                                                                                                 
134068,17,16,UKR                                                                                                 
203462,127,16,UKR                                                                                                 
104660,164,16,UKR                                                                                                 
206403,54,16,UKR                                                                                                 
221114,39,16,UKR                                                                                                 
214158,99,16,UKR                                                                                                 
203492,26,16,UKR                                                                                                 
220750,47,16,UKR                                                                                                 
213941,110,16,UKR                                                                                                 
104920,40,16,UKR                                                                                                 
202679,26,16,UKR                                                                                                 
105011,118,16,UKR                                                                                                 
202628,152,16,UKR                                                                                                 
203516,26,16,UKR                                                                                                 
126964,29,16,UKR                                                                                                 
202558,31,16,UKR                                                                                                 
206069,76,16,UKR                                                                                                 
202494,160,16,UKR                                                                                                 
222506,23,16,UKR                                                                                                 
215554,104,16,UKR                                                                                                 
105238,29,16,UKR                                                                                                 
211063,136,16,UKR                                                                                                 
213582,40,16,UKR                                                                                                 
214758,29,16,UKR                                                                                                 
203541,33,16,UKR                                                                                                 
215035,101,16,UKR                                                                                                 
215553,37,16,UKR                                                                                                 
221697,2,0,UNK                                                                                                 
104655,127,12,URU                                                                                                 
105899,62,12,URU                                                                                                 
206081,22,11,USA                                                                                                 
213550,138,11,USA                                                                                                 
202906,15,11,USA                                                                                                 
211103,49,11,USA                                                                                                 
200225,12,11,USA                                                                                                 
204415,17,11,USA                                                                                                 
111577,63,11,USA                                                                                                 
213767,122,11,USA                                                                                                 
201585,68,11,USA                                                                                                 
201476,38,11,USA                                                                                                 
215763,41,11,USA                                                                                                 
203398,98,11,USA                                                                                                 
103665,15,11,USA                                                                                                 
105065,89,11,USA                                                                                                 
216398,24,11,USA                                                                                                 
214263,85,11,USA                                                                                                 
126177,21,11,USA                                                                                                 
210717,29,11,USA                                                                                                 
214262,13,11,USA                                                                                                 
216097,40,11,USA                                                                                                 
105871,74,11,USA                                                                                                 
213673,95,11,USA                                                                                                 
104330,20,11,USA                                                                                                 
126203,179,11,USA                                                                                                 
202614,57,11,USA                                                                                                 
214849,18,11,USA                                                                                                 
211225,63,11,USA                                                                                                 
213771,27,11,USA                                                                                                 
207182,15,11,USA                                                                                                 
213772,58,11,USA                                                                                                 
215371,89,11,USA                                                                                                 
202318,21,11,USA                                                                                                 
111456,148,11,USA                                                                                                 
210146,17,11,USA                                                                                                 
213672,108,11,USA                                                                                                 
213659,28,11,USA                                                                                                 
206433,39,11,USA                                                                                                 
203389,110,11,USA                                                                                                 
210860,20,11,USA                                                                                                 
202500,68,11,USA                                                                                                 
220465,37,11,USA                                                                                                 
221914,22,11,USA                                                                                                 
202379,102,11,USA                                                                                                 
210293,25,11,USA                                                                                                 
204424,14,11,USA                                                                                                 
203513,106,11,USA                                                                                                 
105512,86,11,USA                                                                                                 
202484,110,11,USA                                                                                                 
211222,121,11,USA                                                                                                 
215983,72,11,USA                                                                                                 
215470,29,11,USA                                                                                                 
132482,33,11,USA                                                                                                 
203370,48,11,USA                                                                                                 
214562,18,11,USA                                                                                                 
214539,17,11,USA                                                                                                 
201530,21,11,USA                                                                                                 
215613,21,11,USA                                                                                                 
111515,79,11,USA                                                                                                 
221460,20,11,USA                                                                                                 
214875,23,11,USA                                                                                                 
221413,13,11,USA                                                                                                 
221905,18,11,USA                                                                                                 
201534,121,11,USA                                                                                                 
214777,27,11,USA                                                                                                 
106265,38,11,USA                                                                                                 
221023,13,11,USA                                                                                                 
106216,160,11,USA                                                                                                 
222198,36,11,USA                                                                                                 
214728,59,11,USA                                                                                                 
111581,139,11,USA                                                                                                 
110536,72,11,USA                                                                                                 
206499,16,11,USA                                                                                                 
214019,31,11,USA                                                                                                 
104864,18,11,USA                                                                                                 
202479,123,11,USA                                                                                                 
201478,119,11,USA                                                                                                 
126206,32,11,USA                                                                                                 
216083,46,11,USA                                                                                                 
214453,62,11,USA                                                                                                 
211765,73,11,USA                                                                                                 
202481,149,11,USA                                                                                                 
110636,12,11,USA                                                                                                 
106045,163,11,USA                                                                                                 
222036,16,11,USA                                                                                                 
203583,22,11,USA                                                                                                 
205499,31,11,USA                                                                                                 
219663,21,11,USA                                                                                                 
201318,41,11,USA                                                                                                 
214007,132,11,USA                                                                                                 
105447,23,11,USA                                                                                                 
111153,90,11,USA                                                                                                 
201447,32,11,USA                                                                                                 
105449,120,11,USA                                                                                                 
105281,25,11,USA                                                                                                 
105960,77,11,USA                                                                                                 
106058,82,11,USA                                                                                                 
215794,32,11,USA                                                                                                 
106352,21,11,USA                                                                                                 
106328,61,11,USA                                                                                                 
200516,14,11,USA                                                                                                 
211094,28,11,USA                                                                                                 
203315,33,11,USA                                                                                                 
206909,69,11,USA                                                                                                 
202496,27,11,USA                                                                                                 
220440,17,11,USA                                                                                                 
203341,52,11,USA                                                                                                 
216153,75,11,USA                                                                                                 
106261,79,11,USA                                                                                                 
220548,16,11,USA                                                                                                 
215062,19,11,USA                                                                                                 
201443,38,11,USA                                                                                                 
201590,108,11,USA                                                                                                 
213861,30,11,USA                                                                                                 
213949,99,11,USA                                                                                                 
215037,59,11,USA                                                                                                 
202447,12,11,USA                                                                                                 
201604,61,11,USA                                                                                                 
202448,26,11,USA                                                                                                 
216065,18,11,USA                                                                                                 
202495,90,11,USA                                                                                                 
202497,53,11,USA                                                                                                 
127028,16,11,USA                                                                                                 
203279,28,11,USA                                                                                                 
200624,78,11,USA                                                                                                 
202104,36,11,USA                                                                                                 
111156,12,11,USA                                                                                                 
200748,58,11,USA                                                                                                 
201558,28,11,USA                                                                                                 
215840,18,11,USA                                                                                                 
105815,135,11,USA                                                                                                 
211855,51,11,USA                                                                                                 
201535,73,11,USA                                                                                                 
216092,12,11,USA                                                                                                 
220005,25,11,USA                                                                                                 
105614,101,11,USA                                                                                                 
203500,125,11,USA                                                                                                 
206108,127,11,USA                                                                                                 
214452,91,11,USA                                                                                                 
215992,43,11,USA                                                                                                 
213668,17,11,USA                                                                                                 
213530,77,11,USA                                                                                                 
202195,61,11,USA                                                                                                 
214265,21,11,USA                                                                                                 
221103,51,11,USA                                                                                                 
210357,21,11,USA                                                                                                 
201483,137,11,USA                                                                                                 
205922,32,11,USA                                                                                                 
201528,16,11,USA                                                                                                 
214906,99,11,USA                                                                                                 
124187,135,11,USA                                                                                                 
105023,92,11,USA                                                                                                 
111765,48,11,USA                                                                                                 
126207,165,11,USA                                                                                                 
215000,14,11,USA                                                                                                 
124014,139,11,USA                                                                                                 
214298,15,11,USA                                                                                                 
105572,52,11,USA                                                                                                 
202414,56,11,USA                                                                                                 
209771,12,11,USA                                                                                                 
202426,44,11,USA                                                                                                 
111574,82,11,USA                                                                                                 
200670,62,11,USA                                                                                                 
111583,23,11,USA                                                                                                 
111436,19,11,USA                                                                                                 
200033,53,11,USA                                                                                                 
215555,30,11,USA                                                                                                 
104545,133,11,USA                                                                                                 
219917,26,11,USA                                                                                                 
220456,13,11,USA                                                                                                 
220722,14,11,USA                                                                                                 
211095,129,11,USA                                                                                                 
202385,44,11,USA                                                                                                 
123768,33,11,USA                                                                                                 
221024,38,11,USA                                                                                                 
215383,12,11,USA                                                                                                 
214297,60,11,USA                                                                                                 
126152,31,11,USA                                                                                                 
223253,15,11,USA                                                                                                 
216076,16,11,USA                                                                                                 
215230,18,11,USA                                                                                                 
215978,12,11,USA                                                                                                 
211638,20,11,USA                                                                                                 
214887,22,11,USA                                                                                                 
126205,150,11,USA                                                                                                 
105654,51,11,USA                                                                                                 
104548,16,11,USA                                                                                                 
111578,110,11,USA                                                                                                 
215769,28,11,USA                                                                                                 
106031,45,11,USA                                                                                                 
219310,20,11,USA                                                                                                 
215064,62,11,USA                                                                                                 
201603,85,11,USA                                                                                                 
201619,81,11,USA                                                                                                 
105992,94,11,USA                                                                                                 
111582,49,11,USA                                                                                                 
201616,122,11,USA                                                                                                 
215921,14,11,USA                                                                                                 
111511,102,11,USA                                                                                                 
221100,20,11,USA                                                                                                 
106283,126,11,USA                                                                                                 
211854,68,11,USA                                                                                                 
